frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,num_inliers_E,num_inliers_pose,num_inliers_H,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,mean_lk_err,consecutive_low_inliers,failure_triggered_streak,window_low_inlier_pct,failure_triggered_window,rel_tx,rel_ty,rel_tz,rel_rot_deg
10,9,175000000,9.175000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,9.09,True,0.0,0.0,0.0,0.00
11,9,208000000,9.208000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,8.33,True,0.0,0.0,0.0,0.00
12,9,241000000,9.241000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,7.69,True,0.0,0.0,0.0,0.00
13,9,274000000,9.274000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,7.14,True,0.0,0.0,0.0,0.00
14,9,307000000,9.307000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,6.67,True,0.0,0.0,0.0,0.00
15,9,340000000,9.340000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,6.25,True,0.0,0.0,0.0,0.00
16,9,373000000,9.373000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,5.88,True,0.0,0.0,0.0,0.00
17,9,406000000,9.406000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,5.56,True,0.0,0.0,0.0,0.00
18,9,439000000,9.439000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,5.26,True,0.0,0.0,0.0,0.00
19,9,472000000,9.472000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,5.00,True,0.0,0.0,0.0,0.00
20,9,505000000,9.505000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,4.76,True,0.0,0.0,0.0,0.00
21,9,538000000,9.538000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,4.55,True,0.0,0.0,0.0,0.00
22,9,571000000,9.571000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,4.35,True,0.0,0.0,0.0,0.00
23,9,604000000,9.604000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,4.17,True,0.0,0.0,0.0,0.00
24,9,637000000,9.637000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,4.00,True,0.0,0.0,0.0,0.00
25,9,670000000,9.670000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.85,True,0.0,0.0,0.0,0.00
26,9,703000000,9.703000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.70,True,0.0,0.0,0.0,0.00
27,9,736000000,9.736000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.57,True,0.0,0.0,0.0,0.00
28,9,769000000,9.769000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.45,True,0.0,0.0,0.0,0.00
29,9,802000000,9.802000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.33,True,0.0,0.0,0.0,0.00
30,9,835000000,9.835000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.23,True,0.0,0.0,0.0,0.00
31,9,868000000,9.868000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.12,True,0.0,0.0,0.0,0.00
32,9,901000000,9.901000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,3.03,True,0.0,0.0,0.0,0.00
33,9,934000000,9.934000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.94,True,0.0,0.0,0.0,0.00
34,9,967000000,9.967000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.86,True,0.0,0.0,0.0,0.00
35,10,0,10.000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.78,True,0.0,0.0,0.0,0.00
36,10,33000000,10.033000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.70,True,0.0,0.0,0.0,0.00
37,10,66000000,10.066000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.63,True,0.0,0.0,0.0,0.00
38,10,99000000,10.099000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.56,True,0.0,0.0,0.0,0.00
39,10,132000000,10.132000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.50,True,0.0,0.0,0.0,0.00
40,10,165000000,10.165000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.44,True,0.0,0.0,0.0,0.00
41,10,198000000,10.198000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.38,True,0.0,0.0,0.0,0.00
42,10,231000000,10.231000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.33,True,0.0,0.0,0.0,0.00
43,10,264000000,10.264000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.27,True,0.0,0.0,0.0,0.00
44,10,297000000,10.297000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,963,951,951,951,0,951,1.0000,0.9875,0.0000,0.0013,0.0000,0,False,2.22,True,0.0,0.0,0.0,0.00
45,10,330000000,10.330000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0027,0.0000,0,False,2.17,True,0.0,0.0,0.0,0.00
46,10,363000000,10.363000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.13,True,0.0,0.0,0.0,0.00
47,10,396000000,10.396000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.08,True,0.0,0.0,0.0,0.00
48,10,429000000,10.429000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.04,True,0.0,0.0,0.0,0.00
49,10,462000000,10.462000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,2.00,True,0.0,0.0,0.0,0.00
50,10,495000000,10.495000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.96,True,0.0,0.0,0.0,0.00
51,10,528000000,10.528000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0022,0.0000,0,False,1.92,True,0.0,0.0,0.0,0.00
52,10,561000000,10.561000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.89,True,0.0,0.0,0.0,0.00
53,10,594000000,10.594000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.85,True,0.0,0.0,0.0,0.00
54,10,627000000,10.627000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.82,True,0.0,0.0,0.0,0.00
55,10,660000000,10.660000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.79,True,0.0,0.0,0.0,0.00
56,10,693000000,10.693000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,951,951,951,0,951,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.75,True,0.0,0.0,0.0,0.00
57,10,726000000,10.726000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,951,950,950,950,0,950,1.0000,0.9989,0.0000,0.0027,0.0000,0,False,1.72,True,0.0,0.0,0.0,0.00
58,10,759000000,10.759000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0022,0.0000,0,False,1.69,True,0.0,0.0,0.0,0.00
59,10,792000000,10.792000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.67,True,0.0,0.0,0.0,0.00
60,10,825000000,10.825000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,1.64,True,0.0,0.0,0.0,0.00
61,10,858000000,10.858000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
62,10,891000000,10.891000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
63,10,924000000,10.924000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0016,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
64,10,957000000,10.957000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0022,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
65,10,990000000,10.990000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
66,11,23000000,11.023000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
67,11,56000000,11.056000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
68,11,89000000,11.089000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
69,11,122000000,11.122000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
70,11,155000000,11.155000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0035,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
71,11,188000000,11.188000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
72,11,221000000,11.221000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
73,11,254000000,11.254000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
74,11,287000000,11.287000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
75,11,320000000,11.320000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
76,11,353000000,11.353000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0023,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
77,11,386000000,11.386000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
78,11,419000000,11.419000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
79,11,452000000,11.452000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
80,11,485000000,11.485000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
81,11,518000000,11.518000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0029,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
82,11,551000000,11.551000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
83,11,584000000,11.584000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
84,11,617000000,11.617000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
85,11,650000000,11.650000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
86,11,683000000,11.683000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0020,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
87,11,716000000,11.716000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
88,11,749000000,11.749000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
89,11,782000000,11.782000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
90,11,815000000,11.815000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0017,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
91,11,848000000,11.848000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
92,11,881000000,11.881000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
93,11,914000000,11.914000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0028,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
94,11,947000000,11.947000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
95,11,980000000,11.980000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
96,12,13000000,12.013000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0029,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
97,12,46000000,12.046000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
98,12,79000000,12.079000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
99,12,112000000,12.112000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0016,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
100,12,145000000,12.145000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
101,12,178000000,12.178000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
102,12,211000000,12.211000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0021,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
103,12,244000000,12.244000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
104,12,277000000,12.277000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
105,12,310000000,12.310000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
106,12,343000000,12.343000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
107,12,376000000,12.376000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0010,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
108,12,409000000,12.409000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
109,12,442000000,12.442000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0038,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
110,12,475000000,12.475000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
111,12,508000000,12.508000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0027,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
112,12,541000000,12.541000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
113,12,574000000,12.574000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0031,0.0001,0,False,0.00,True,0.0,0.0,0.0,0.00
114,12,607000000,12.607000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
115,12,640000000,12.640000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0027,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
116,12,673000000,12.673000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
117,12,706000000,12.706000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
118,12,739000000,12.739000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
119,12,772000000,12.772000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
120,12,805000000,12.805000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0029,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
121,12,838000000,12.838000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
122,12,871000000,12.871000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
123,12,904000000,12.904000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0023,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
124,12,937000000,12.937000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
125,12,970000000,12.970000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
126,13,3000000,13.003000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0036,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
127,13,36000000,13.036000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
128,13,69000000,13.069000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950,950,950,950,0,950,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,0.00,True,0.0,0.0,0.0,0.00
